2020-03-11 14:01:00,2020-03-11 14:30:00,3523.0,3527.0,3512.0,3519.0,180641.0
2020-03-11 14:31:00,2020-03-11 15:00:00,3519.0,3525.0,3495.0,3497.0,244927.0
2020-03-12 09:01:00,2020-03-12 09:30:00,3497.0,3529.0,3497.0,3512.0,414487.0
2020-03-12 09:31:00,2020-03-12 10:00:00,3512.0,3516.0,3466.0,3481.0,445994.0
2020-03-12 10:31:00,2020-03-12 11:00:00,3479.0,3523.0,3477.0,3506.0,318498.0
2020-03-12 11:01:00,2020-03-12 11:30:00,3507.0,3518.0,3504.0,3506.0,115320.0
2020-03-12 13:31:00,2020-03-12 14:00:00,3506.0,3524.0,3489.0,3522.0,241462.0
2020-03-12 14:01:00,2020-03-12 14:30:00,3522.0,3523.0,3504.0,3508.0,153316.0
2020-03-12 14:31:00,2020-03-12 15:00:00,3507.0,3522.0,3505.0,3521.0,154529.0
2020-03-13 09:01:00,2020-03-13 09:30:00,3494.0,3513.0,3477.0,3484.0,543433.0
2020-03-13 09:31:00,2020-03-13 10:00:00,3484.0,3499.0,3481.0,3485.0,224961.0
2020-03-13 10:31:00,2020-03-13 11:00:00,3489.0,3504.0,3483.0,3501.0,200600.0
2020-03-13 11:01:00,2020-03-13 11:30:00,3501.0,3502.0,3484.0,3485.0,109352.0
2020-03-13 13:31:00,2020-03-13 14:00:00,3500.0,3535.0,3500.0,3529.0,438145.0
2020-03-13 14:01:00,2020-03-13 14:30:00,3528.0,3542.0,3522.0,3541.0,197651.0
2020-03-13 14:31:00,2020-03-13 15:00:00,3541.0,3574.0,3534.0,3569.0,425611.0
2020-03-16 09:01:00,2020-03-16 09:30:00,3560.0,3583.0,3554.0,3569.0,410280.0
2020-03-16 09:31:00,2020-03-16 10:00:00,3570.0,3573.0,3557.0,3569.0,127731.0
2020-03-16 10:31:00,2020-03-16 11:00:00,3568.0,3581.0,3559.0,3576.0,136572.0
2020-03-16 11:01:00,2020-03-16 11:30:00,3576.0,3582.0,3569.0,3576.0,96018.0
2020-03-16 13:31:00,2020-03-16 14:00:00,3572.0,3572.0,3559.0,3561.0,171036.0
2020-03-16 14:01:00,2020-03-16 14:30:00,3561.0,3564.0,3542.0,3545.0,238310.0
2020-03-16 14:31:00,2020-03-16 15:00:00,3544.0,3553.0,3537.0,3553.0,218296.0
